id,text,code,party
314,"Für Die Mitte ist klar, dass jede Person unabhängig von Einkommen, Alter oder gesundheitlichem Risiko auf eine ausgezeichnete und finanzierbare medizinische Versorgung zählen kann.",04,"Die Mitte"
315,"Wir fordern: Die Einführung einer Kostenbremse im Gesundheitswesen, damit die Gesundheitskosten nicht stärker steigen als die Löhne.",04,"Die Mitte"
316,"Wir fordern: Die überteuerten Tarife und Medikamentenpreise zu senken, damit Fehlanreize für unnötige Behandlungen wegfallen.",04,"Die Mitte"
317,"Wir fordern: Die rasche Umsetzung der vom Volk angenommenen Pflegeinitiative, damit die Arbeitsbedingungen für Pflegefachkräfte verbessert werden. Dies ermöglicht es ihnen, noch mehr Verantwortung zu übernehmen.",04,"Die Mitte"
318,"Wir fordern: Die Chancen der Digitalisierung im Gesundheitswesen konsequent zu nutzen, damit Doppelspurigkeiten in der Behandlung verhindert werden. Gleichzeitig sollen anonymisierte Daten vermehrt für die Forschung zur Verfügung stehen.",04,"Die Mitte"
319,"Heftige Niederschläge und Überschwemmungen, Hitzesommer und Trockenheit oder schneearme Winter: Der Klimawandel ist eine der grössten Herausforderungen unserer Zeit. Gerade als Alpen- und Tourismusland ist die Schweiz vom Klimawandel ökologisch wie ökonomisch direkt betroffen.",04,"Die Mitte"
320,"Wir setzen uns als einzige bürgerliche Partei konsequent für eine nachhaltige Klimapolitik mit Köpfchen und sozialem Gewissen ein. Doch während die politische Linke mit Verboten und moralisierenden Schuldzuweisungen um sich wirft, verwässert die Rechte Klimavorlagen bis zur Unkenntlichkeit und setzt darauf, dass der Markt schon alles richten wird. Die Energiestrategie 2050 wurde vom Volk mit grosser Mehrheit angenommen. Wir dürfen nicht zulassen, dass die angestossene Dynamik ins Stocken gerät. Wir sind nicht bereit, eine effektive Klimapolitik für Ideologien zu opfern.",04,"Die Mitte"
321,"Wir fordern: Ein klares Bekenntnis zur CO2-Netto-Null Strategie bis 2050 sowie dem 1.5 Grad Ziel für unsere Erde.",04,"Die Mitte"
322,"Wir fordern: Die Einbindung von Berg- und Randregionen in ein griffiges CO2-Gesetz, damit diese Gebiete, die von den Auswirkungen des Klimawandels besonders betroffenen sind, die kommenden Herausforderungen bewältigen können.",04,"Die Mitte"
323,"Wir fordern: Investitionen in Klimatechnologien und Energieeffizienz zur CO2-Reduktion müssen künftig steuerlich bevorteilt werden. So ermöglichen wir es, dass aus der Energiewende ein wirtschaftlicher Wettbewerbsvorteil entsteht.",04,"Die Mitte"
324,"Wir fordern: Die Förderung der Innovation und Forschung in Zukunftstechnologien zur Vermeidung, Speicherung und Reduktion von CO2-Abgasen.",04,"Die Mitte"
325,"Wir fordern: Ein Anreizsystem, dass dafür sorgt, dass weniger Abfall produziert, und gleichzeitig einen deutlichen Ausbau der Kreislaufwirtschaft, damit Produkte vermehrt wiederverwertbar hergestellt werden.",04,"Die Mitte"
326,"Wir leben in der Schweiz in einem der politisch stabilsten und wirtschaftlich wohlhabendsten Ländern der Welt. Jahrzehntelang haben wir von einer globalisierten Welt profitiert. Doch nicht alle Menschen hatten das Glück, in einem friedlichen und reichen Land geboren zu werden. Seit dem Krieg in der Ukraine haben mehrere 10’000 Menschen Schutz in der Schweiz gefunden. Aufgrund von Armut, Krieg, politischer oder religiöser Verfolgung fliehen so viele Menschen wie nie zuvor aus ihren Heimatländern Richtung Europa. Die Schweiz befindet sich inmitten des Kontinents und spürt diesen zunehmenden Migrationsdruck. Deshalb braucht es jetzt zukunftsfähige Lösungen. Doch während die politische Linke für alle die Grenzen öffnen würde, schottet sich die Rechte komplett ab und überlässt die Menschen ihrem eigenen Schicksal. Es braucht die vernünftige Stimme der politischen Mitte!",04,"Die Mitte"
327,"Für Die Mitte ist eine ehrliche Migrationspolitik, die menschlich und bestimmt zugleich ist, der einzig richtig Weg. Die humanitäre Tradition erinnert uns daran, hilfsbedürftige Menschen zu unterstützen, ohne dabei missbräuchliches Verhalten gutzuheissen.",04,"Die Mitte"
328,"Wir fordern: Die Gewährung von Asyl für verfolgte und schutzbedürftige Personen, um diesen Menschen den Schutz zu bieten, der ihnen zusteht.",04,"Die Mitte"
329,"Wir fordern: Schnellere Asylverfahren, damit Menschen, die kein Recht auf Asyl in der Schweiz haben, rascher in ihre Heimatländer zurückgeführt werden.",04,"Die Mitte"
330,"Wir fordern: Ein niederschwelliges Bildungsangebot, da gerade das Beherrschen einer Landessprache ein wesentlicher Erfolgsfaktor für eine gelungene Integration ist.",04,"Die Mitte"
331,"Wir fordern: Die aktive Verhinderung von Parallelgesellschaften, damit wir weiterhin in einer offenen und toleranten Gemeinschaft leben.",04,"Die Mitte"
332,"In kaum einem anderen Land der Welt sind die Menschen so stolz auf ihren Service Public wie in der Schweiz. Zu Recht: Unser Bildungssystem gehört zu den Besten der Welt, unser Bahn- und Postnetz verbindet die Städte mit den Bergdörfern und unsere Wirtschaft kann sich auf eine funktionierende Infrastruktur verlassen. Aber all das ist gefährdet: Die Strassen sind verstopft, die SBB tätigt Fehlinvestitionen, Filialen der Post in den Bergregionen werden abgebaut und das Bildungswesen kommt vor lauter Reformen nicht zur Ruhe. Es braucht langfristige Investitionen, damit auch in Zukunft ein gemeinwohlorientierter Service Public das Land zusammenhält. Nur so können den Berg- und Randregionen genauso gute wirtschaftliche Perspektiven wie den Städten ermöglicht werden. Packen wir es gemeinsam an!",04,"Die Mitte"
333,"Für Die Mitte ist klar, dass jede Person in der Schweiz, unabhängig vom Wohnort, dem Einkommen und dem Alter, auf einen hervorragenden und zugänglichen Service Public zählen kann. Die gesellschaftliche Klammer, welche der Service Public bildet, muss gestärkt werden.",04,"Die Mitte"
334,"Wir fordern: Funktionierende, barrierefreie und sich ergänzende Verkehrssysteme, damit sich jede und jeder, auch in den Berg- und Randregionen, frei bewegen kann.",04,"Die Mitte"
335,"Wir fordern: Mehr Unterstützung von Innovation und Forschung für neue Mobilitätstechnologien, damit wir in Zukunft noch nachhaltiger unterwegs sein können.",04,"Die Mitte"
336,"Wir fordern: Echte Chancengerechtigkeit in der Bildung, damit alle Kinder gleiche Startbedingungen haben.",04,"Die Mitte"
337,"Wir fordern: Den Unterricht einer zweiten Landessprache, damit die Sprachenvielfalt in unserem Land bewahrt wird. Diese Vielfalt leistet einen wichtigen Beitrag zum Zusammenhalt der Schweiz.",04,"Die Mitte"
338,"Wir fordern: Den Unterricht einer zweiten Landessprache, damit die Sprachenvielfalt in unserem Land bewahrt wird. Diese Vielfalt leistet einen wichtigen Beitrag zum Zusammenhalt der Schweiz.",04,"Die Mitte"
339,"Wir leben in bewegten Zeiten. Mit dem russischen Überfall auf die Ukraine haben wir wieder Krieg in Europa. Was bis vor kurzem noch undenkbar schien, ist seit Anfang 2022 leider wieder bittere Realität. Gleichzeitig müssen wir uns heute auch auf ökonomische, digitale und zunehmend ökologische oder gesundheitliche Krisen vorbereiten. Wir machen uns dafür stark, dass die Schweiz weiterhin unabhängig und sicher bleibt. Denn nur in einer sicheren Schweiz können wir unsere Freiheit nutzen und solidarisch sein.",04,"Die Mitte"
340,"Doch während die Linken die Armee abschaffen und so eine unserer tragenden Säulen für die Sicherheit des Landes zum Einsturz bringen wollen, torpedieren die Rechten die bewährte internationale Sicherheitszusammenarbeit und isolieren damit die Schweiz. Beides gefährdet unsere Sicherheit und Unabhängigkeit. Denn nur eine Schweiz, die mit befreundeten Staaten zusammenarbeitet und für ihre eigene Sicherheit sorgen kann, ist eine starke Schweiz.",04,"Die Mitte"
341,"Wir engagieren uns dafür, dass die Schweiz auch in Zukunft eines der Länder mit der höchsten Lebensqualität bleibt. Sicherheit ist hier zentral, für das Individuum, für unsere Familien und für unsere Gemeinden, aber auch für die Wirtschaft, unsere Arbeitsplätze und für unsere Infrastruktur. Wir gehen dabei neue Wege, denn neue Bedrohungsszenarien erfordern innovative Lösungsstrategien.",04,"Die Mitte"
342,"Eine genaue Prüfung des Bundesrates, wie sich die Schweiz in der europäischen Sicherheits- und Verteidigungspolitik einbringen kann, damit eine vertiefte Kooperation mit befreundeten Staaten gefördert wird, ohne dabei unsere Neutralität zu verletzen.",04,"Die Mitte"
343,"Wir fordern: Die Modernisierung der Armee und der Ausbau unserer Cyberkapazitäten, damit terroristische Angriffe und neue Bedrohungen von kritischen Infrastrukturen gezielt abgewehrt werden können.",04,"Die Mitte"
344,"Wir fordern: Eine schnelle Entwicklung innovativer Frühwarnsysteme auf Bundesebene, damit nationale sowie internationale Sicherheitsrisiken frühzeitig erkannt werden können.",04,"Die Mitte"
345,"Wir fordern: Ein Engagement in den Krisenregionen der Welt, um frühzeitig auf Gefahren einzugehen. Wir fordern eine Verstärkung der internationalen Sicherheitszusammenarbeit.",04,"Die Mitte"
346,"Wir fordern: Eine personelle Aufstockung der Polizei- und Grenzwachkorps und eine verstärkte Sichtbarkeit der Polizeipräsenz.",04,"Die Mitte"
347,"Wir produzieren in der Schweiz unsere Lebensmittel schonend, tierfreundlich und qualitativ hochwertig. Wir wollen diesen hohen Standard auch in Zukunft garantieren. Aber mehr denn je ist das Gleichgewicht unseres Ökosystems bedroht: Gewässer-, Luft- und Bodenverschmutzung zerstören unseren Lebensraum und gefährden das Überleben von Pflanzen, Tieren und Menschen. Die Bäuerinnen und Bauern haben hier eine besondere Verantwortung, denn sie leisten einen wesentlichen Beitrag zur Erhaltung der natürlichen Lebensgrundlagen, zur Pflege der Kulturlandschaft und zu einer dezentralen Besiedlung. Linke und rechte Parteien sind nicht an konkreten Lösungen interessiert, mit welchen sich die Schweizer Landwirtschaft im 21. Jahrhundert weiterentwickeln kann. Während die einen die nötigen Unterstützungsleistungen am liebsten komplett streichen würden, verteilen die anderen unbedacht Geschenke ohne Gegenforderungen. Es braucht auch hier einen Mittelweg!",04,"Die Mitte"
348,"Für Die Mitte ist unbestritten, dass die Schweizer Landwirtschaft für eine lebenswerte Umwelt, für die Ernährungssicherheit in diesen unsicheren Zeiten und für die Landschaftspflege unerlässlich ist. Dabei ist das Gleichgewicht zwischen unternehmerischer Freiheit und gemeinschaftlicher Unterstützung zu wahren, um auch weiterhin qualitativ hochwertig und nachhaltig in der Schweiz zu produzieren.",04,"Die Mitte"
349,"Wir wollen den sparsamen Umgang mit den natürlichen Ressourcen fördern, um diese für die kommenden Generationen zu sichern.",04,"Die Mitte"
350,"Wir fordern: Investitionen in den Schutz der Biodiversität, um Auswirkungen auf das Klima zu reduzieren und Erholungsräume zu sichern.",04,"Die Mitte"
351,"Wir fordern: Einen sorgsamen Umgang mit der Kulturlandschaft, damit die wichtigste Basis für die heimische Landwirtschaft erhalten wird.",04,"Die Mitte"
352,"Wir fordern: Eine Förderung der Innovation und Digitalisierung in der Landwirtschaft, damit eine nachhaltige und effiziente Produktion möglich bleibt.",04,"Die Mitte"
353,"Wir engagieren uns für eine Wirtschaftspolitik, die den Menschen ins Zentrum stellt. Die Schweiz profitiert stark von einer international vernetzten Wirtschaft. Diese bringt aber nicht nur Vorteile: Es gilt die Herausforderungen einer ungebremsten Globalisierung anzugehen. Die Schweiz muss darum ihre Verantwortung wahrnehmen und national wie international ihren Beitrag zur Weiterentwicklung einer sozialen Marktwirtschaft leisten. So sind wir als Gemeinschaft zum Beispiel gefordert, den sich verändernden Arbeits- und Lebensmodellen und der damit verbundenen Vereinbarkeit von Familien- und Erwerbsarbeit besser Rechnung zu tragen. Dazu braucht es jetzt neue Lösungen. Doch während die politische Linke utopische Forderungen stellt, ist die Rechte bereit, den gesellschaftlichen Zusammenhalt der Effizienz und dem kurzfristigen Profit zu opfern. So kann es nicht weitergehen!",04,"Die Mitte"
354,"Für Die Mitte ist klar, dass sich die Wirtschaft an den Bedürfnissen der Menschen orientieren muss. Unternehmen gewähren wir den nötigen Spielraum, sehen sie aber gleichzeitig auch in der Verantwortung gegenüber unserer Gemeinschaft, unserer Umwelt und unseren freiheitlichen Werten.",04,"Die Mitte"
355,"Wir fordern: Griffige Massnahmen gegen Lohndumping und Schwarzarbeit, damit jede und jeder von uns auf einen sicheren Arbeitsplatz mit fairen Arbeitsbedingungen zählen darf.",04,"Die Mitte"
356,"Wir fordern: Gleicher Lohn für gleiche Arbeit, damit die Lohngerechtigkeit zwischen Mann und Frau endlich garantiert wird.",04,"Die Mitte"
357,"Wir fordern: Die Anerkennung und Förderung von zukunftsfähigen Arbeitsmodellen, damit mehr Flexibilität am Arbeitsplatz möglich wird.",04,"Die Mitte"
358,"Wir fordern: Ein bedürfnisgerechtes Berufs- und Weiterbildungsangebot, damit alle Menschen ihre Fähigkeiten in den Arbeitsmarkt einbringen können.",04,"Die Mitte"
359,"2023: Wir stecken in der Klimakrise. Unsere Gletscher und die biologische Vielfalt schwinden, Dürren, Hitzewellen, Überschwemmungen häufen sich. Wir hängen noch immer am Tropf der fossilen Energien aus Autokratien. Die Preise für Wohnen und Essen wie auch die Krankenkassenprämien steigen, während schmutzige Rohstoffkonzerne Rekordgewinne schreiben und das Parlament das nächste Steuergeschenk für Gutbetuchte plant. Weltweit bedrohen autoritäre Herrscher und der Rechtspopulismus Demokratien und säen Gewalt und Hass. Die Unsicherheit greift um sich.",05,GPS
360,"Aber wir Menschen haben auch in Zeiten der Krise und des Umbruchs mit Mut und Menschlichkeit immer Lösungen gefunden. Machen wir den Umbruch zum Aufbruch! Wir GRÜNE schlagen mit unserer Agenda 2023-2027 Lösungen vor, damit die vier Jahre der nächsten Legislatur zum Wendepunkt werden.",05,GPS
361,"Die Wahlen 2023 markieren den Beginn einer Schlüssellegislatur für das Klima: Wir haben als Schweiz jetzt noch die Möglichkeit, unsere Zukunft selbst zu gestalten und auf ein nachhaltiges Fundament zu stellen. Wenn wir unsere Lebensgrundlagen erhalten und ein friedliches Zusammenleben auf unserem Planeten sichern wollen, müssen wir jetzt die Weichen stellen. Die Schweiz ist bereit – wir GRÜNE sind es auch!",05,GPS
362,"Wir schlagen für die nächste Legislatur von National- und Ständerat eine Agenda vor, die wir anlehnen an die grosse Übereinkunft, auf welche sich die Weltgemeinschaft geeinigt hat: an die Nachhaltigkeitsziele der UNO (Sustainable Development Goals, SDG). Sie sind die Leitlinien für die Bewältigung der grössten Herausforderungen unserer Zeit. Als hochentwickeltes Land kommt uns in der Schweiz eine besondere Verantwortung zu: Wir können und wollen die Wende für eine lebenswerte und ökologische Zukunft anführen.",05,GPS
363,"Unsere Agenda 2023-2027 orientiert sich an den fünf handlungsleitenden Prinzipien der Nachhaltigkeitsziele: Planet, Mensch, Wohlstand, Frieden und Partnerschaft. Die fünf Prinzipien gliedern die Agenda und versammeln in den jeweiligen Kapiteln unsere Antworten für die Schweiz auf die fünf leitenden Fragen:",05,GPS
364,"Planet: Wie sichern wir die natürlichen Lebensgrundlagen für die Zukunft der Menschen auf unserem Planeten?",05,GPS
365,"Menschen: Wie ermöglichen wir die Selbstbestimmung der Menschen als Individuen und als Teil der Gesellschaft?",05,GPS
366,"Wohlstand: Wie schaffen wir eine gerechte und glückliche Gesellschaft innerhalb der planetaren Grenzen?",05,GPS
367,"Frieden: Wie gewährleisten wir Frieden und Demokratie in einer unsicheren Welt?",05,GPS
368,"Partnerschaft: Die Schweiz ist keine Insel – wie übernehmen wir unsere globale und europäische Verantwortung?",05,GPS
369,"All diese Zielsetzungen hängen eng zusammen und bedingen sich gegenseitig. Wir GRÜNE stehen für umfassende und vorausschauende Lösungen ein. Es braucht uns GRÜNE. Mehr denn je. Es braucht jede*n einzelne*n von uns. Wir haben keine Zeit zu verlieren! Schaffen für eine nie dagewesene Mobilisierung für die Wahlen 2023. Bringen wir den tiefgreifenden Wandel ins Parlament. Gemeinsam machen wir den Aufbruch in eine lebenswerte Zukunft möglich!",05,GPS
370,"Unser Planet brennt. Wir sind die erste Generation, welche die Folgen der Klimaerhitzung erlebt und die letzte, die verhindern kann, dass es noch schlimmer wird. Gleichzeitig wird unser Planet immer ärmer und kahler: Arten sterben aus, Lebensräume verschwinden. Der Einfluss des Menschen auf die natürlichen Kreisläufe schreitet rasant voran – und er ist tiefgreifend. So tiefgreifend, dass für unseren Planeten ein neues geologisches Zeitalter begonnen hat, das Anthropozän1. Die gute Nachricht ist: Wir Menschen haben es auch in der Hand, gemeinsam unsere Lebensgrundlagen auf diesem Planeten zu retten. Wir haben es in der Hand, Wohlstand zu schaffen, der nicht auf Zerstörung basiert. Wir haben es in der Hand, Verantwortung zu übernehmen und diejenigen Menschen zu unterstützen, die am wenigsten zur Klima- und Biodiversitätskrise beigetragen haben, aber am stärksten davon betroffen sind. Wir haben es in der Hand, die Klimakrise sozial gerecht zu bekämpfen. Wir wissen wie. Nun kommt es darauf an, es zu tun.",05,GPS
371,"Die Klimakrise ist jetzt. Ihre Folgen sind längst in unserem Alltag angekommen – und sie werden immer schlimmer. Hitzewellen, Dürrekrisen, extreme Unwetter. Jetzt geht es darum, jede weitere Erhitzung des Klimas zu bremsen. Schon bei einem Anstieg der globalen Durchschnittstemperatur um 1,5°C steigt der Meeresspiegel so weit an, dass riesige Küstengebiete, etwa in Bangladesch oder in den Niederlanden, unbewohnbar werden. Die Weltbank schätzt, dass in den kommenden 30 Jahren die Zahl der Menschen, die vor den Zeitalter, in dem der Mensch zu einem der wichtigsten Einflussfaktoren auf die biologischen, geologischen und atmosphärischen Prozesse auf der Erde geworden ist. Geprägt wurde der Begriff vom Atmosphärenforscher Paul Crutzen. Folgen der Klimaerhitzung flüchten, auf über 140 Millionen ansteigt. Auch in der Schweiz ist die Klimaerhitzung spürbar: Die Sicherheit der Wohngebiete in den Bergen ist gefährdet, die Landwirtschaft und die Wälder leiden unter der Trockenheit, grosser Hitze und sintflutartigen Regenfällen. Dem Wintertourismus fehlt es an Schnee. Viele – gerade ältere – Menschen leiden unter der zunehmenden Hitze. Die Klimakrise und die damit einhergehende Verknappung der natürlichen Ressourcen verursacht zudem tiefgreifende Wirtschafts-, Sicherheits- und Friedensprobleme.",05,GPS
372,"Die Klimakrise ist umfassend und betrifft alle Bereiche des Zusammenlebens und damit der Politik. Aus diesem Grund bildet sie den roten Faden unserer Agenda. Alles steht und fällt damit, wie es uns gelingt, die Klimaerhitzung zu bremsen, wie schnell es uns gelingt, die Zunahme von Treibhausgasen in der Atmosphäre zu begrenzen. Der rasche Ausstieg aus den fossilen Energien ist dazu unumgänglich. Gleichzeitig müssen wir leider vermehrt Massnahmen ergreifen, um uns an die Folgen der globalen Klimaerhitzung anzupassen. Dazu gehört auch, dass wir die ärmsten Menschen auf der Welt, die selbst am wenigsten zur Klimakrise beigetragen haben, bei der Bekämpfung der Klimakrise unterstützen. Mit der Klimafonds-Initiative wollen wir auch hierfür die finanziellen Mittel sicherstellen.",05,GPS
373,"Wir GRÜNE haben 2021 unseren Plan für eine klimapositive Schweiz ab 2040 und damit das ambitionierteste Klimaschutzprogramm aller Parteien vorgestellt. 2023 wollen wir die politischen Mehrheiten für die ökologische Wende schaffen.",05,GPS
374,"Wir erarbeiten im Parlament ein ambitioniertes neues CO2-Gesetz und verankern das Ziel einer klimapositiven Schweiz ab 2040 rechtlich.",05,GPS
375,"Bis 2030 soll die Schweiz “klimaneutral” werden: Die Emissionen im Inland (territoriale Emissionen) werden um mindestens 50% gesenkt, der Rest wird bei den direkten Importen (graue Emissionen) kompensiert. Bis 2040 erreicht die Schweiz Netto-Null, inklusive aller importierten Emissionen. Ab 2040 wird die Schweiz klimapositiv.",05,GPS
376,"Wir schaffen mit dem Klimafonds einen Green New Deal für die Schweiz, mit dem der Bund jährlich 0.5 bis 1 Prozent des Bruttoninlandprodukts in die ökologische Wende und in die Stärkung der Biodiversität investiert.",05,GPS
377,"So bald als möglich eine Verdreifachung der Anzahl energetischen Gebäudesanierungen und ein Einbaustopp für fossile Heizungen",05,GPS
378,"Keine Neuzulassung für fossil betriebene Neuwagen ab 2025",05,GPS
379,"Umbau des Finanzplatzes Schweiz in einen nachhaltigen Finanzplatz bis 2030",05,GPS
380,"100% synthetische Brennstoffe in der Industrie bis 2030",05,GPS
381,"Abscheiden und Einlagerung von CO2 bei der Abfallverbrennung ab 2030",05,GPS
382,"Deutliche Reduktion der Flugbewegungen und 100% erneuerbare Flugtreibstoffe ab 2035",05,GPS
383,"Halbierung der Treibhausgasemissionen der Landwirtschaft bis 2040",05,GPS
384,"Wir reduzieren die grauen Emissionen, wie sie bei Importen und beim Bauen entstehen. Bei den Importen wollen wir bis 2040 Netto-Null Emissionen erreichen. Bei Neubauten und Umbauten soll durch das Recycling von Baumaterialien und das Bauen mit emissionsarmen Materialien Netto-Null bereits 2030 erreicht werden. Bei Altbauten ist möglichst auf Sanierungen statt Ersatzneubauten zu setzen.",05,GPS
385,"Wir ergreifen Massnahmen zur Anpassung an die Klimaerhitzung. Dazu gehören die Schaffung und Erhaltung von Grün- und Wasserflächen gegen Hitzeinseln; «Schwammstädte» gegen Extremniederschläge; wie auch die nachhaltige Neuausrichtung der Landwirtschaft und des Tourismus.",05,GPS
386,"Wir entziehen der Atmosphäre CO2 und stärken gleichzeitig die Biodiversität – dank natürlichen Kohlenstoffsenken wie Wäldern, Mooren oder humusreichen Böden. Negativemissionen sollen nur für Emissionen eingesetzt werden, die nicht vermieden werden können (z.B. bei der Abfallverbrennung), und um zu viele Emissionen der Vergangenheit zu kompensieren.",05,GPS
387,"Nicht nur das Klima ist in der Krise – die Biodiversität ist es mit ihr. Die Wissenschaft spricht vom sechsten Massenaussterben – und vom ersten, das menschgemacht ist. Wir zerstören gerade eine der wichtigsten Pfeiler unseres Planeten: Die Vielfalt des Lebens.",05,GPS
388,"Die Schweiz ist bei der Biodiversität Spitzenreiterin im negativen Sinn. Im Vergleich mit ihren Nachbarländern gibt es in der Schweiz am meisten gefährdete Arten. Die Hälfte der Lebensräume und ein Drittel der Arten sind bedroht. Die Folgen sind verheerend. Denn nur eine gesunde Umwelt kann uns ernähren, und nur eine gesunde Umwelt kann uns bei der Anpassung an die Klimaerhitzung helfen. Nicht zuletzt dient die Natur auch der Erholung und der Freude am Leben.",05,GPS
389,"Wie die Bekämpfung der Klimakrise ist auch die Bekämpfung der Biodiversitätskrise eine Querschnittsaufgabe. Die wichtigsten Hebel für Lösungen liegen im Erhalt und der Förderung natürlicher Lebensräume, einer nachhaltigen Gestaltung der Land- und Ernährungswirtschaft, im Ausstieg aus synthetischen Pestiziden, im Kampf gegen die Zersiedelung und im Ausstieg aus den fossilen Energien.",05,GPS
390,"Sogar das bürgerlich dominierte Parlament hat erkannt, wie wichtig es ist, die Biodiversität zu stärken: Bereits 2008 nahm es einen Antrag von uns GRÜNEN zur Erarbeitung einer Biodiversitätsstrategie an. Ausser viel Papier zu produzieren, hat der Bundesrat in den letzten 15 Jahren jedoch so gut wie nichts für die Biodiversität gemacht. Die Artenvielfalt in der Schweiz hat in den letzten Jahren stetig weiter abgenommen. Für den Schutz der Biodiversität braucht es uns GRÜNE mehr denn je.",05,GPS
391,"Wir machen die Biodiversitätsförderung in der Schweiz zum Erfolg – dank entsprechenden finanziellen Mitteln für Bund und Kantone. Auf Papierberge von Strategien und Aktionsplänen sollen endlich Taten folgen.",05,GPS
392,"Wir renaturieren Gewässer und vernetzen natürliche und naturnahe Lebensräume untereinander und fördern die ökologische Infrastruktur. In von Wasserkraftwerken betroffenen Fliessgewässern sichern wir ökologisch angemessene Restwassermengen.",05,GPS
393,"Wir stärken den Schutz der Biotope von nationaler Bedeutung.",05,GPS
394,"Wir halbieren die Anzahl gefährdeter Arten in der Schweiz innerhalb der nächsten zehn Jahre. Ihr Bestand soll langfristig gesichert werden.",05,GPS
395,"Wir stellen ein geordnetes Zusammenleben mit den heimischen Grossraubtieren sicher, indem der Herdenschutz weiter verbessert und das Jagdgesetz massvoll angepasst wird. Wir wehren uns gegen die Bestrebungen, Wolf, Luchs und Bär in der Schweiz erneut auszurotten.",05,GPS
396,"Wir sorgen dafür, dass sich die Schweiz international für die Umsetzung des “30x30”- Ziels der UN-Biodiversitätskonferenz einsetzt. Bis im Jahr 2030 sollen 30% der weltweiten Landes- und Meeresflächen unter Naturschutz gestellt werden.",05,GPS
397,"Wir stellen sicher, dass ausserhalb der Bauzone die Anzahl Gebäude stabilisiert und der Boden nicht weiter versiegelt wird. Der erste Schritt dazu ist die Revision des Raumplanungsgesetzes. Diese muss in den Kantonen mit griffigen Massnahmen umgesetzt werden.",05,GPS
398,"Wir verhindern die Aufweichungen der Lex Weber bei den Zweitwohnungen. Der Bund soll stattdessen die Berggemeinden beim Übergang zu einem ressourcenschonenden und die regionale Kultur fördernden Tourismus stärker unterstützen.",05,GPS
399,"Wir gestalten die landwirtschaftlichen Direktzahlungen ökologischer und fördern so die Biodiversität stärker als heute. Subventionen, welche der Biodiversität schaden, schaffen wir ab.",05,GPS
400,"Wir steigen schrittweise aus dem Einsatz synthetischer Pflanzenschutzmittel aus. Pestizide sind auch aus den Privatgärten und dem öffentlichen Raum zu verbannen. Die vom Parlament beschlossenen Absenkpfade und Massnahmen zur Reduktion der Risiken beim Einsatz von Pflanzenschutzmitteln sind konsequent umzusetzen.",05,GPS
401,"Gefährliche Pestizide, deren Einsatz in der Schweiz verboten ist, sollen auch nicht mehr ins Ausland exportiert werden dürfen.",05,GPS
402,"Wir dämmen die Lichtverschmutzung konsequent ein und geben so der Nacht und ihrem Ökosystem die natürliche Dunkelheit zurück.",05,GPS
403,"Um uns von der verheerenden Abhängigkeit von fossilen Brenn- und Treibstoffen zu befreien und die Emissionen auf Netto-Null zu senken, müssen wir unser Energiesystem auf ausschliesslich erneuerbare Energien umstellen. Alleine durch die Elektrifizierung kann der Primärenergieverbrauch massiv gesenkt werden, weil elektrische Anwendungen bis zu zwei Drittel effizienter sind als die bestehenden fossilen Systeme. Unter dem Strich wird unsere Gesellschaft künftig aber mehr Strom brauchen. Dieser Mehrbedarf kann einerseits durch eine Senkung der Energieverschwendung, andererseits durch eine grössere Energie- Effizienz sowie eine 100% erneuerbare Energieversorgung gedeckt werden. Wir GRÜNE wollen daher mit unserer Energiestrategie die Energieverschwendung stoppen und die erneuerbaren Energien ausbauen. Ein möglicher Strom- und Gasmangel aufgrund unserer Abhängigkeit von autokratischen Staaten und französischen AKW zeigen auf, wie dringlich die Energiewende ist. Wir müssen schnell investieren und mit dem Klimafonds die nötigen Ressourcen für den Umbau bereitstellen. Damit sichern wir die Energieversorgung, schaffen Arbeitsplätze und machen uns unabhängig von autokratischen Regimen, von denen wir heute immer noch Öl, Gas und Uran beziehen.",05,GPS
404,"Die billigste und umweltfreundlichste Energie ist die Energie, die gar nicht erst verbraucht wird. Bei den Gebäuden und im Verkehr, bei Geräten und Beleuchtung gibt es ein grosses Einsparpotential, das noch lange nicht ausgeschöpft ist. Gebäudesanierungen, Umstellungen auf effiziente fossilfreie Heizsysteme, weniger Verkehr sowie Wohnfläche pro Person, effizientere Geräte und sparsame Beleuchtung sind erprobt und müssen sich rasch überall durchsetzen. Die Lösungen sind vorhanden, es kommt darauf an, sie anzuwenden. Die Politik muss dafür die richtigen Rahmenbedingungen setzen.",05,GPS
405,"Der Ausbau der erneuerbaren Energien ist immer noch zu langsam. Das grösste ungenutzte Potenzial liegt bei der Solarenergie. Fördergelder für Solar- und Windenergie müssen erhöht und die Verfahrenshürden abgebaut werden – ohne dass dabei Natur- und Landschaftsschutz unter die Räder kommen. Schliesslich muss der Atomausstieg schnell vonstattengehen. Einerseits stellen die Schweizer Uralt-Atomkraftwerke ein zunehmendes Strahlenrisiko dar. Andererseits sind sie auch pannenanfällig und werden so zum Klumpenrisiko für unsere Versorgungssicherheit. Und auch das Atommüllproblem ist noch immer ungelöst – eine funktionierende Entsorgung gibt es nicht. Die Atomtechnologie muss endlich den Energien der Zukunft Platz machen.",05,GPS
406,"Wir schaffen einen Klimafonds, mit dem wir den Ausbau der erneuerbaren Energien und vor allem der Solarenergie beschleunigen.",05,GPS
